Tournament,Team Name,Speaker Name,Average Speaker Score,Speaker Sex
Euros 2012,EUDC Ulu B,Lindsay Bing,82,Female
Euros 2012,EUDC Ulu B,Richard Robinson,81.88888889,Male
Euros 2012,EUDC Cambridge C,Maria English,84,Female
Euros 2012,EUDC Cambridge C,Rebecca Meredith,83.44444444,Female
Euros 2012,EUDC Cambridge B,Frederick Powell,78.88888889,Male
Euros 2012,EUDC Cambridge B,Emily Fernandes,78.66666667,Female
Euros 2012,EUDC Cambridge A,Joe Roussos,82.66666667,Male
Euros 2012,EUDC Cambridge A,Ashish Kumar,81.88888889,Male
Euros 2012,EUDC Lancaster A,Jake Armes,77.44444444,Male
Euros 2012,EUDC Lancaster A,Charlotte Dickenson,76,Female
Euros 2012,EUDC Sse B,Paul Costea,76.11111111,Male
Euros 2012,EUDC Sse B,Hannes Malmberg,76,Male
Euros 2012,EUDC Lancaster C,Matthew Oldham,74.44444444,Male
Euros 2012,EUDC Lancaster C,Ben Winterton,74.11111111,Male
Euros 2012,EUDC Hse B,Timofei Petukhov,70.88888889,Male
Euros 2012,EUDC Hse B,Radmila Sultanova,68.88888889,Female
Euros 2012,EUDC Ljubljana B,Anna England-Kerr,78.11111111,Female
Euros 2012,EUDC Ljubljana B,Crt Podlogar,76.88888889,Unknown
Euros 2012,EUDC Ucd L&h A,Mark Haughton,80.88888889,Male
Euros 2012,EUDC Ucd L&h A,Christine Simpson,80.77777778,Female
Euros 2012,EUDC Ucd L&h C,Peter Murphy,79.22222222,Male
Euros 2012,EUDC Ucd L&h C,Michael Foley,78.66666667,Male
Euros 2012,EUDC Ucd L&h B,Muireann O’Dwyer,79.77777778,Female
Euros 2012,EUDC Ucd L&h B,Michael O’Dwyer,78.66666667,Male
Euros 2012,EUDC Rris A,Gregg Roman,76.88888889,Male
Euros 2012,EUDC Rris A,Benjamin Stern,74.44444444,Male
Euros 2012,EUDC Rris C,Amos Wasserbach,72.77777778,Male
Euros 2012,EUDC Rris C,Naftali Lindwer,72,Male
Euros 2012,EUDC Strathclyde A,Michael Hepburn,77.88888889,Male
Euros 2012,EUDC Strathclyde A,Becca McSheaffrey,77,Female
Euros 2012,EUDC Hse A,Fedor Zakharchenko,71.22222222,Male
Euros 2012,EUDC Hse A,Vladimir Nikul,63.33333333,Male
Euros 2012,EUDC Ljubljana C,Luka Vavtar,68.77777778,Male
Euros 2012,EUDC Ljubljana C,Janez Medve!ek,67.66666667,Male
Euros 2012,"EUDC Ou, Israel A",Avi Yakov,72.88888889,Male
Euros 2012,"EUDC Ou, Israel A",Netanel Danziger,71.44444444,Male
Euros 2012,EUDC Gutenberg B,Andrea Gau,73.66666667,Female
Euros 2012,EUDC Gutenberg B,Daniil Pakhomenko,72.22222222,Male
Euros 2012,EUDC Gutenberg A,Thore Wojke,72.22222222,Male
Euros 2012,EUDC Gutenberg A,Willy Witthaut,71.88888889,Male
Euros 2012,EUDC Zagreb B,Turtko Pater,74.55555556,Unknown
Euros 2012,EUDC Zagreb B,Nika Jelaska,73.66666667,Female
Euros 2012,EUDC Vienna C,Miriam Baghdady,71.55555556,Female
Euros 2012,EUDC Vienna C,Andreas Prischl,71.44444444,Male
Euros 2012,EUDC Sse C,Rikard Frenning,69.66666667,Male
Euros 2012,EUDC Sse C,Jonathan Hörnhagen,69.55555556,Male
Euros 2012,EUDC Aberdeen A,Katherine Duncan,74.55555556,Female
Euros 2012,EUDC Aberdeen A,Calum White,73.11111111,Unknown
Euros 2012,EUDC Aberdeen B,Hamish Mackenzie,74,Male
Euros 2012,EUDC Aberdeen B,David Whytock,73.77777778,Male
Euros 2012,EUDC Vienna B,Christoph Jäger,73.55555556,Male
Euros 2012,EUDC Vienna B,Agnieszka Bibro,72.33333333,Female
Euros 2012,EUDC Corvinus B,Norina Miszori,70.66666667,Female
Euros 2012,EUDC Corvinus B,Luci Papp,68.88888889,Female
Euros 2012,EUDC Vienna A,Melanie Sindelar,73.11111111,Female
Euros 2012,EUDC Vienna A,Stefan Zweiker,72.55555556,Male
Euros 2012,EUDC Yef B,Stefan Ristovski,71.77777778,Male
Euros 2012,EUDC Yef B,Marija Mirchevska,71.33333333,Female
Euros 2011,Oxford B,Emily Pearce,80.44444444,Female
Euros 2011,Oxford B,Hasan Dindjer,79.44444444,Male
Euros 2011,Oxford C,Scott Ralston,79.77777778,Male
Euros 2011,Oxford C,Leo Watkins,78.88888889,Male
Euros 2011,Oxford A,Benjamin Woolgar,83.22222222,Male
Euros 2011,Oxford A,Hugh Burns,81.33333333,Male
Euros 2011,Muenster A,Johannes Haug,73.88888889,Male
Euros 2011,Muenster A,Teresa Widlok,73.11111111,Female
Euros 2011,Muenster B,Gerrit Gottschalk,70.55555556,Male
Euros 2011,Muenster B,Philipp Schmidtke,69.66666667,Male
Euros 2011,EDS C,Joeri Willems,74.55555556,Male
Euros 2011,EDS C,Mark-Jan Versluis,73.88888889,Unknown
Euros 2011,EDS B,Jesse Fest,73.88888889,Male
Euros 2011,EDS B,Michael Tai,73.88888889,Male
Euros 2011,EDS A,Daniel Springer,79.55555556,Male
Euros 2011,EDS A,Jeroen Heun,79.44444444,Male
Euros 2011,Aberystwyth A,Michael Keary,76.88888889,Male
Euros 2011,Aberystwyth A,Roberto Sarrionandia,75.77777778,Male
Euros 2011,Leeds B,Lawrence Hooper,74.33333333,Male
Euros 2011,Leeds B,Hannah Townsend,72.66666667,Female
Euros 2011,Aberystwyth B,Neil Braysher,75.44444444,Male
Euros 2011,Aberystwyth B,Zuzana Podracka,74.66666667,Female
Euros 2011,SOAS A,Eleanor Kowol,72.11111111,Female
Euros 2011,SOAS A,Sophie Zeelenberg,71.22222222,Female
Euros 2011,CEU A,Usha Sahay,73.88888889,Female
Euros 2011,CEU A,Zachary Israel,72.77777778,Male
Euros 2011,RRIS B,Aaron Weiner-Blotner,72.66666667,Male
Euros 2011,RRIS B,Henriette Chacar,71.22222222,Female
Euros 2011,Cardiff A,Kirsty Logan,78.22222222,Female
Euros 2011,Cardiff A,Vicky Jones,77.66666667,Female
Euros 2011,Galatasaray A,Engin Arikan,75.44444444,Male
Euros 2011,Galatasaray A,Beril Ari,73,Female
Euros 2011,Nottingham B,Suresh Natarajan,75.44444444,Male
Euros 2011,Nottingham B,Alexander Kay,75.44444444,Male
Euros 2011,Nottingham A,Thomas Jackson,78.44444444,Male
Euros 2011,Nottingham A,Yina Koh,76.44444444,Unknown
Euros 2011,Galatasaray B,Kerem Celikboya,73.55555556,Male
Euros 2011,Galatasaray B,Atagun Mert Kejanlioglu,73.44444444,Unknown
Euros 2011,Lincoln's Inn A,Alex Green,73,Male
Euros 2011,Lincoln's Inn A,David Peter,73,Male
Euros 2011,Birmingham C,Jamie Bachelor,74,Female
Euros 2011,Birmingham C,Jenny Simmons,70.88888889,Female
Euros 2011,Birmingham A,Amanda Moorghen,79.11111111,Female
Euros 2011,Birmingham A,Imogen Parkes,77.44444444,Female
Euros 2011,Postdam A,Moritz Kirchner,74.66666667,Male
Euros 2011,Postdam A,Mathias Hamann,73.77777778,Male
Euros 2011,MSAL B,Roman Belozerov,66.88888889,Male
Euros 2011,MSAL B,Stanislav Kipkeev,66.55555556,Male
Euros 2011,Cardiff B,Owen Taffinder,74.77777778,Male
Euros 2011,Cardiff B,Zoe Bateman,72.66666667,Female
Euros 2011,Leeds C,Ben Mulvihill,74.88888889,Male
Euros 2011,Leeds C,Bram Dehaene,73.55555556,Male
Euros 2011,CEU B,Srdjan Bejakovic,74.66666667,Unknown
Euros 2011,CEU B,James Poplasky,73.66666667,Male
Euros 2011,Leeds A,Stefano Imbriono,77.55555556,Male
Euros 2011,Leeds A,Michael Burgess,75.77777778,Male
Euros 2011,Tartu A,Kaspar Kelder,75.55555556,Male
Euros 2011,Tartu A,Sten Ehrlic,74.77777778,Male
Euros 2011,Aachen A,Anna Heynkes,74.88888889,Female
Euros 2011,Aachen A,Marc-Andre Schulz,73.77777778,Unknown
Euros 2011,YEF A,Marija Mirchevska,70.77777778,Female
Euros 2011,YEF A,Stefan Ristovski,69.66666667,Male
Euros 2011,Imperial College A,Ed Middleton,73.33333333,Male
Euros 2011,Imperial College A,Alavari Jeevathol,72.77777778,Unknown
Euros 2011,TCD Phil B,Ricky McCormack,76.33333333,Male
Euros 2011,TCD Phil B,Fiachra Fallon,75.77777778,Male
Euros 2011,TCD Phil C,Rosalind Ni Shuilleabhain,74.55555556,Female
Euros 2011,TCD Phil C,Sorcha Finlay,74.11111111,Female
Euros 2011,TCD Phil A,John Engle,79,Male
Euros 2011,TCD Phil A,David Byrne,78.88888889,Male
Euros 2011,Babes Bolyai A,Radu Cotarcea,78.77777778,Male
Euros 2011,Babes Bolyai A,Bianca Dragomir,77,Female
Euros 2011,Tilbury House A,Lukas Haffert,75.88888889,Male
Euros 2011,Tilbury House A,Lyuba Ilieva,75.11111111,Female
Euros 2011,Babes Bolyai C,Ioana Georgescu,71.88888889,Female
Euros 2011,Babes Bolyai C,Bianca Prunea,71.66666667,Female
Euros 2011,Babes Bolyai B,Calin Muresanu,75.66666667,Unknown
Euros 2011,Babes Bolyai B,Ioana Stupariu,73.33333333,Female
Euros 2011,Heriot-Watt A,Nathan Bremner,71.11111111,Male
Euros 2011,Heriot-Watt A,James McGeachie,70.44444444,Male
Euros 2011,Warwick A,Gareth Williams,77.77777778,Male
Euros 2011,Warwick A,Andrew Ford,77.44444444,Male
Euros 2011,St. Andrew's A,Madeleine Grieve,76.44444444,Female
Euros 2011,St. Andrew's A,Lucaz Krol,75.22222222,Unknown
Euros 2011,St. Andrew's B,Parker Burns,76.55555556,Male
Euros 2011,St. Andrew's B,Duncan Crowe,76.11111111,Male
Euros 2011,St. Andrew's C,John Harper,75.77777778,Male
Euros 2011,St. Andrew's C,Daniel Goldblatt,75.11111111,Male
Euros 2011,King's Inns A,Ian Boyle Harper,81.44444444,Male
Euros 2011,King's Inns A,Aengus O Corrain,80.55555556,Male
Euros 2011,Cardiff C,Edward Mason,73.88888889,Male
Euros 2011,Cardiff C,Lucy Sutcliffe,72.77777778,Female
Euros 2011,Porto A,Pedro da Cunha,73.88888889,Male
Euros 2011,Porto A,Hugo Oliveria,72.66666667,Male
Euros 2011,Newcastle A,Claire Schofield,77.44444444,Female
Euros 2011,Newcastle A,Pieter-Schalk Bothma,77.44444444,Unknown
Euros 2011,Newcastle C,Sabine Kucher,73.55555556,Female
Euros 2011,Newcastle C,Xinyi Song,72.22222222,Unknown
Euros 2011,Edinburgh B,Clare Elliott,76.66666667,Female
Euros 2011,Edinburgh B,Andrew Beverstock,76.22222222,Male
Euros 2011,Tallinn A,Viktor Nikonov,76,Male
Euros 2011,Tallinn A,Elise Nikonov,74.11111111,Female
Euros 2011,UCC Philosoph A,Sean Butler,82.44444444,Male
Euros 2011,UCC Philosoph A,John Beechinor,82.22222222,Male
Euros 2011,UCC Philosoph B,Sophie Scannell,80.55555556,Female
Euros 2011,UCC Philosoph B,Maureen Haverty,79.33333333,Female
Euros 2011,Cambridge A,Jack Watson,84.88888889,Male
Euros 2011,Cambridge A,Harish Natarajan,83.66666667,Male
Euros 2011,Cambridge C,Craig Docherty,76.88888889,Male
Euros 2011,Cambridge C,Robert van't Hoff,76.77777778,Male
Euros 2011,Cambridge B,Rebecca Meredith,80.77777778,Female
Euros 2011,Cambridge B,Stuart Cribb,80.55555556,Male
Euros 2011,KCL A,Jordan Anderson,80.88888889,Male
Euros 2011,KCL A,Daniel Berman,80.22222222,Male
Euros 2011,Sciences Po Nancy A,Tobias Wekhof,67.77777778,Male
Euros 2011,Sciences Po Nancy A,Sebastian Meinhof,66.22222222,Male
Euros 2011,Carnegie Mellon A,Patrick Steinhagen,72.88888889,Male
Euros 2011,Carnegie Mellon A,Dana Al-Ansari,72.22222222,Female
Euros 2011,Ben Gurion A,Ori Noked,79.22222222,Male
Euros 2011,Ben Gurion A,Shachar Langbeheim,78.44444444,Male
Euros 2011,Ben Gurion C,Mor Zoran,73.44444444,Male
Euros 2011,Ben Gurion C,Idan Himlich,73.33333333,Male
Euros 2011,Ben Gurion B,Kfir Menashe,73,Male
Euros 2011,Ben Gurion B,Or Blan,72.11111111,Unknown
Euros 2011,Tel Aviv C,Yael Bezalel,75.66666667,Female
Euros 2011,Tel Aviv C,Adi Grady,75.55555556,Male
Euros 2011,Tel Aviv B,Ro'ee Levy,78.88888889,Unknown
Euros 2011,Tel Aviv B,Alon Cohen,76.88888889,Male
Euros 2011,Tel Aviv A,Sella Nevo,80.33333333,Unknown
Euros 2011,Tel Aviv A,Omer Nevo,80.11111111,Male
Euros 2011,Aberdeen B,Hamish MacKenzie,71,Male
Euros 2011,Aberdeen B,Harry Naio,70.66666667,Male
Euros 2011,Kyiv-Mohyla A,Aishe Memetova,69.22222222,Female
Euros 2011,Kyiv-Mohyla A,Iuliia Mantrova,68.33333333,Unknown
Euros 2011,Aberdeen A,Calum White,74.33333333,Unknown
Euros 2011,Aberdeen A,Kelsey Reader,73.88888889,Female
Euros 2011,Munich A,Vladyslav Yaschenko,75.33333333,Male
Euros 2011,Munich A,Marco Witzmann,75.33333333,Male
Euros 2011,Dundee A,Megan Robertson,75,Female
Euros 2011,Dundee A,Geraint James,71.77777778,Male
Euros 2011,BDU A,John Eltringham,76.33333333,Male
Euros 2011,BDU A,Naren Ramasenderan,73.44444444,Unknown
Euros 2011,Warwick C,Isabelle Lee,80.22222222,Female
Euros 2011,Warwick C,Akash Sharma,78.33333333,Male
Euros 2011,Warwick B,Richard Hopps,78.22222222,Male
Euros 2011,Warwick B,Steven Rajavinothan,77.88888889,Male
Euros 2011,Haifa B,Ohad Davidow,75.33333333,Male
Euros 2011,Haifa B,Tom Bar-Gal,73.11111111,Male
Euros 2011,Haifa C,Raneen Nicola,70,Unknown
Euros 2011,Haifa C,Hila Shapira,69.88888889,Female
Euros 2011,Haifa A,Edo Rosenblum,75.33333333,Male
Euros 2011,Haifa A,Nati Perl,75.22222222,Male
Euros 2011,Ljubljana B,Anna England Kerr,78.22222222,Female
Euros 2011,Ljubljana B,Crt Podlogar,78,Unknown
Euros 2011,Ljubljana C,Nina Konvalinka,68.88888889,Female
Euros 2011,Ljubljana C,Ana Tori,66.88888889,Female
Euros 2011,Ljubljana A,Blazka Hunski,68.55555556,Unknown
Euros 2011,Ljubljana A,Barbara Ikica,66,Female
Euros 2011,Belgrade A,Milan Vignjevic,76.88888889,Male
Euros 2011,Belgrade A,Marko Cirovic,75.33333333,Male
Euros 2011,Belgrade B,Viktor Prlja,76.44444444,Male
Euros 2011,Belgrade B,Mladen Suleic,75.11111111,Male
Euros 2011,Belgrade C,Goran Jankuloski,75.88888889,Male
Euros 2011,Belgrade C,Stefan Milic,73.11111111,Male
Euros 2011,Gutenberg A,Marcus Ewald,76.88888889,Male
Euros 2011,Gutenberg A,Marietta Gadeke,76.22222222,Female
Euros 2011,Gutenberg B,Nicolas Eberle,72,Male
Euros 2011,Gutenberg B,Robert Lehmann,71.44444444,Male
Euros 2011,UCD Law A,Hannah Lucey,79.77777778,Female
Euros 2011,UCD Law A,Cormac Duffy,78.77777778,Male
Euros 2011,Glasgow C,Michael Gray,73.88888889,Male
Euros 2011,Glasgow C,Paul Baird,72.11111111,Male
Euros 2011,LSE A,Lucas Issacharoff,78.44444444,Male
Euros 2011,LSE A,Siodhbhra Parkin,78.22222222,Unknown
Euros 2011,LSE C,Jonathan Kay,78.11111111,Male
Euros 2011,LSE C,Soumithri Mamidipudi,77,Unknown
Euros 2011,LSE B,Emmett Soldati,77.88888889,Male
Euros 2011,LSE B,Judith Jacob,77.77777778,Female
Euros 2011,Sheffield B,Matthew Creese,76.22222222,Male
Euros 2011,Sheffield B,Ben Douglass,75.33333333,Male
Euros 2011,Sheffield A,Charlie Morris,78.77777778,Male
Euros 2011,Sheffield A,Jonathan Hunt,78,Male
Euros 2011,Bar Ilan A,Daniel Gindis,74.88888889,Male
Euros 2011,Bar Ilan A,Hadas Nevenzal,72.11111111,Female
Euros 2011,Victor Babes A,Reuben Christopher,66.11111111,Male
Euros 2011,Victor Babes A,Rhondemo Kikon,63.55555556,Unknown
Euros 2011,Tuebingen B,Konrad Gutschow,73.11111111,Male
Euros 2011,Tuebingen B,Marie Rulfs,72.77777778,Female
Euros 2011,Tuebingen A,Sarah John,73.44444444,Female
Euros 2011,Tuebingen A,Philipp Stiel,72.55555556,Male
Euros 2011,Hull B,David Ievins,72.88888889,Male
Euros 2011,Hull B,Tim Hampson,72.88888889,Male
Euros 2011,York C,Jamie Campbell,72.44444444,Female
Euros 2011,York C,Samuel Ottewill-Soulsby,71.66666667,Male
Euros 2011,NES A,Ilya Androsov,70.88888889,Male
Euros 2011,NES A,Dmitry Lenkevich,70.22222222,Male
Euros 2011,Newcastle B,Lindon Francis,73.11111111,Unknown
Euros 2011,Newcastle B,Paul Frew,73,Male
Euros 2011,Bristol B,Edward Greaves,73.55555556,Male
Euros 2011,Bristol B,Huu Anh Nguyen,73.44444444,Unknown
Euros 2011,Bristol A,Benjamin Walker,77.55555556,Male
Euros 2011,Bristol A,Non Humphries,76.66666667,Female
Euros 2011,Hull A,Sean Brawley,75.66666667,Male
Euros 2011,Hull A,Alexander Harris,74.11111111,Male
Euros 2011,TCD Hist A,Anthony McDonnell,78.77777778,Male
Euros 2011,TCD Hist A,Liam O Neill,78.66666667,Male
Euros 2011,Groningen C,Jonathan Mall,74.33333333,Male
Euros 2011,Groningen C,Martijn Paping,73,Male
Euros 2011,TCD Hist C,Orfhlaith Sheehy,75.66666667,Unknown
Euros 2011,TCD Hist C,Cormac McGuinness,74.22222222,Male
Euros 2011,Groningen A,Jeroen Dokter,77.11111111,Male
Euros 2011,Groningen A,Henk van Zuilen,76.88888889,Male
Euros 2011,MGIMO C,Armenui Minasyan,66.77777778,Unknown
Euros 2011,MGIMO C,Vera Beletskaya,63.88888889,Female
Euros 2011,Manchester B,Dan Lihou,72.22222222,Male
Euros 2011,Manchester B,Aida Fatemi,71.55555556,Female
Euros 2011,RRIS A,Gregg Roman,77.33333333,Male
Euros 2011,RRIS A,Adena Goldberger,77.11111111,Unknown
Euros 2011,Manchester A,James Dixon,80,Male
Euros 2011,Manchester A,Richard Robinson,79.66666667,Male
Euros 2011,GUU (RF) A,Arsen Gareev,70,Male
Euros 2011,GUU (RF) A,Darmen Ashirmatov,69.66666667,Unknown
Euros 2011,Strathclyde A,Becca McSheaffrey,78,Female
Euros 2011,Strathclyde A,Chris Elsden,76.44444444,Male
Euros 2011,Leiden A,Rogier Baart,78.33333333,Male
Euros 2011,Leiden A,Susanne Kingma,76.33333333,Female
Euros 2011,Nottingham Trent A,Rhianon Brooks,74,Unknown
Euros 2011,Nottingham Trent A,Jonas Amidu,68.66666667,Male
Euros 2011,Groningen B,Anita Lichtendahl,73.66666667,Female
Euros 2011,Groningen B,Anne Lenferink,72.77777778,Female
Euros 2011,Wien A,Leonhard Weese,72.77777778,Male
Euros 2011,Wien A,Christoph Jager,72.44444444,Male
Euros 2011,Limerick A,David Hartery,78.55555556,Male
Euros 2011,Limerick A,Stephen Egan,77.55555556,Male
Euros 2011,Limerick B,Darragh Roche,74.33333333,Male
Euros 2011,Limerick B,Sarah Hardiman,72.66666667,Female
Euros 2011,Limerick C,Anthony Kennelly,74.11111111,Male
Euros 2011,Limerick C,Lorna Bogue,71.77777778,Female
Euros 2011,UCL A,David Jones,79.11111111,Male
Euros 2011,UCL A,Raj Zal Shukla,78.33333333,Male
Euros 2011,TCD Hist B,Catherine Murphy,85.33333333,Female
Euros 2011,TCD Hist B,Niamh Ni Mhaoileoin,84.66666667,Female
Euros 2011,UCD L&H C,Michael O'Dwyer,79.55555556,Male
Euros 2011,UCD L&H C,Ciaran Garrett,79.33333333,Male
Euros 2011,UCD L&H B,Janine Ryan,79.88888889,Female
Euros 2011,UCD L&H B,Dearbhla O'Gorman,78.88888889,Unknown
Euros 2011,UCD L&H A,Christine Simpson,80.77777778,Female
Euros 2011,UCD L&H A,Mark Haughton,80.55555556,Male
Euros 2011,Nottingham C,Jennifer Hope,74.88888889,Female
Euros 2011,Nottingham C,Nathan Chalk,74.77777778,Male
Euros 2011,Inner Temple A,Vijay Goswami,73.77777778,Male
Euros 2011,Inner Temple A,Peter Elms,71.88888889,Male
Euros 2011,Inner Temple B,Tessa Buchanan,75.66666667,Female
Euros 2011,Inner Temple B,Helena Ferreira,75.55555556,Female
Euros 2011,MGIMO B,Yauheni Salianski,71.88888889,Male
Euros 2011,MGIMO B,Veronika Zhirnova,71.22222222,Female
Euros 2011,SSE Riga A,Reinholds Pirags,74.66666667,Male
Euros 2011,SSE Riga A,Vladimirs Zlotnikovs,74.44444444,Male
Euros 2011,MGIMO A,Svetlana Kosterina,74.55555556,Female
Euros 2011,MGIMO A,Nikolay Gryzunov,74,Male
Euros 2011,Koc A,Berkay Ozludil,76.44444444,Male
Euros 2011,Koc A,Can Talaz,76.11111111,Unknown
Euros 2011,Koc B,Sinan Baris Yasar,69,Male
Euros 2011,Koc B,Bugra Isik,68.66666667,Unknown
Euros 2011,Zagreb A,Lea Tafra,74.11111111,Female
Euros 2011,Zagreb A,Branka Marusic,73.66666667,Female
Euros 2011,Glasgow B,Callum MacMaster,76.22222222,Male
Euros 2011,Glasgow B,Imogen Dewar,74.33333333,Female
Euros 2011,Glasgow A,Ross Mitchell,78,Male
Euros 2011,Glasgow A,John McKee,77.33333333,Male
Euros 2011,Zagreb B,Dina Salapic,70.44444444,Female
Euros 2011,Zagreb B,Ana Salapic,70,Female
Euros 2011,Manchester C,Jane Kilpatrick,72.66666667,Female
Euros 2011,Manchester C,Eleanor Haralampous,72.22222222,Female
Euros 2011,ULU A,Robert Austin,72.88888889,Male
Euros 2011,ULU A,Sophie Akister,72.33333333,Female
Euros 2011,ULU B,Mischa Beekmen,77.66666667,Male
Euros 2011,ULU B,Carlo Cabrera,77.55555556,Male
Euros 2011,Singidunum A,Selena Torlakovic,74.33333333,Female
Euros 2011,Singidunum A,Milan Krstanovic,73.22222222,Male
Euros 2011,UCU A,Devi Pillay,74.88888889,Female
Euros 2011,UCU A,Andrea Bos,73.88888889,Female
Euros 2011,UCU B,Karl Heimann,73.33333333,Male
Euros 2011,UCU B,Natalia Szlarb,72.22222222,Female
Euros 2011,Birmingham B,Megan Field,72.66666667,Female
Euros 2011,Birmingham B,David Irvine,72.22222222,Male
Euros 2011,Amsterdam A,Tein de Vries,70.88888889,Unknown
Euros 2011,Amsterdam A,Donald Kreiken,70,Male
Euros 2011,Bogazici A,Melda Eren,74.22222222,Female
Euros 2011,Bogazici A,Esra Simsek,73,Female
Euros 2011,Bogazici B,Ozan Sahal,73.44444444,Male
Euros 2011,Bogazici B,Efe Unsal,73.22222222,Male
Euros 2011,IDC Herzliya A,Uri Feldman,75.44444444,Male
Euros 2011,IDC Herzliya A,Mila Finkelshtein,75.22222222,Female
Euros 2011,UCC Law B,Becky West,78.88888889,Female
Euros 2011,UCC Law B,Gearoid Wrixon,78.77777778,Unknown
Euros 2011,UCC Law C,David Jones,77,Male
Euros 2011,UCC Law C,Christina O'Sullivan,76.22222222,Female
Euros 2011,UCC Law A,Jesse Harrington,79.33333333,Male
Euros 2011,UCC Law A,Aaron Vickery,77.66666667,Male
Euros 2011,Stuttgart B,Thomas Hebel,73.44444444,Male
Euros 2011,Stuttgart B,Sven Moritz Hein,72.11111111,Male
Euros 2011,Stuttgart A,Nils Haneklaus,75.22222222,Male
Euros 2011,Stuttgart A,Andreas Lazar,75,Male
Euros 2011,Durham A,Simon Tunnicliffe,77.55555556,Male
Euros 2011,Durham A,Tom Moran,76,Male
Euros 2011,Durham C,Jon Worgan,78.77777778,Male
Euros 2011,Durham C,Peter Doughton,77.77777778,Male
Euros 2011,Durham B,Thomas Ball,80.55555556,Male
Euros 2011,Durham B,Benjamin Dory,78,Male
Euros 2011,Megatrend A,Marija Simic,75,Female
Euros 2011,Megatrend A,Dino Ibisbegovic,74.88888889,Male
Euros 2011,Utrecht B,Alex Klein,74.88888889,Male
Euros 2011,Utrecht B,Heleen van 't Spijker,74.33333333,Female
Euros 2011,Utrecht C,Arielle Dundas,76.11111111,Female
Euros 2011,Utrecht C,Valerie Schulte Nordholt,72,Female
Euros 2011,Edinburgh A,Benjamin Lau,78.22222222,Male
Euros 2011,Edinburgh A,David Norris,77,Male
Euros 2011,Utrecht A,Tomas Beerthuis,77.88888889,Male
Euros 2011,Utrecht A,Danique van Koppenhagen,77.22222222,Unknown
Euros 2011,Stockhom A,Gustaf Lundgren,73.11111111,Male
Euros 2011,Stockhom A,Fredrik Lindholm,72.55555556,Male
Euros 2011,BDU B,Dessislava Kirova,76.22222222,Female
Euros 2011,BDU B,Juliane Mendelsohn,76.11111111,Female
Euros 2011,BDU C,Niels Schroter,76.33333333,Male
Euros 2011,BDU C,Florian Umscheid,76.22222222,Male
Euros 2011,Leiden B,Wieger Kop,76.44444444,Male
Euros 2011,Leiden B,Ali Mohammed,73.66666667,Male
Euros 2011,Bonaparte A,Adrian de Groot Ruiz,76.33333333,Male
Euros 2011,Bonaparte A,Michel Scholte,74.33333333,Male
Euros 2011,Bonaparte C,Thomas de Haan,74.55555556,Male
Euros 2011,Bonaparte C,Walter Freeman,73.88888889,Male
Euros 2011,Bonaparte B,Jules Boog,73.77777778,Male
Euros 2011,Bonaparte B,Josse van Proosdij,73,Male
Euros 2011,Technion A,Alina Povolotsky,69.33333333,Female
Euros 2011,Technion A,Nickolay Kuhlik,68.11111111,Unknown
Euros 2011,DCU A,Derwin Brennan,78.44444444,Male
Euros 2011,DCU A,Declan Traynor,75.66666667,Male
Euros 2011,York B,Benjamin Oliver,75.66666667,Male
Euros 2011,York B,Laura Gettings,74.66666667,Female
Euros 2011,York A,Andrew Rose,74.55555556,Male
Euros 2011,York A,Dimitrios Dimitriadis,74.22222222,Male
Euros 2011,DCU B,David Gormley,76.44444444,Male
Euros 2011,DCU B,Ceile Varley,75.66666667,Unknown
Euros 2011,Wien B,Karoline Lutz,69.66666667,Female
Euros 2011,Wien B,Regina Puthenpurayil,69.11111111,Female
Euros 2011,Hebrew University A,Benny Winston,73.22222222,Male
Euros 2011,Hebrew University A,Tal Zilberman-Kimhi,71.77777778,Unknown
Euros 2011,Hebrew University B,Hanan Cidor,75.88888889,Female
Euros 2011,Hebrew University B,Jordan Olivero,75.77777778,Male
Euros 2011,Hebrew University C,Michael Szczupak,75.77777778,Male
Euros 2011,Hebrew University C,Shira Blumer,74.33333333,Female
Euros 2011,Ono A,Sagi Blumenfeld,70.88888889,Male
